id_comision,id_cli,cod_prod,fec_cobro,vr_comision,tip_comision,estado_cobro
COM-065290,109916,PROD-039,2026-06-04,21500.0,Comision Administracion,Rechazado
COM-065291,102023,PROD-041,2026-01-02,13700.0,Comision Manejo Cuenta,Cobrado
COM-065292,103163,PROD-019,2026-01-04,26800.0,Comision Administracion,Cobrado
COM-065293,100305,PROD-029,2026-03-23,24700.0,Comision Administracion,Cobrado
COM-065294,102434,PROD-046,2026-05-31,26900.0,Comision Administracion,Cobrado
COM-065295,104834,PROD-024,2025-11-20,26000.0,Comision Administracion,Pendiente
COM-065296,104320,PROD-021,2026-07-10,16700.0,Comision Manejo Cuenta,Cobrado
COM-065297,108312,PROD-032,2026-03-02,35700.0,Comision Administracion,Cobrado
COM-065298,107356,PROD-045,2026-07-02,16700.0,Comision Manejo Cuenta,Cobrado
COM-065299,109268,PROD-031,2026-06-27,11300.0,Comision Transferencia,Pendiente
COM-065300,107934,PROD-018,2025-09-01,5000.0,Comision Retiro Cajero,Cobrado
COM-065301,107128,PROD-032,2025-09-01,10800.0,Comision Manejo Cuenta,Cobrado
COM-065302,102840,PROD-033,2026-02-12,15900.0,Comision Administracion,Pendiente
COM-065303,103738,PROD-050,2025-10-08,10200.0,Comision Manejo Cuenta,Cobrado
COM-065304,105888,PROD-019,2025-09-04,15700.0,Comision Administracion,Cobrado
COM-065305,105555,PROD-015,2026-01-22,22300.0,Comision Administracion,Cobrado
COM-065306,109536,PROD-019,2025-09-15,7900.0,Comision Transferencia,Cobrado
COM-065307,100939,PROD-015,2026-08-03,6100.0,Comision Retiro Cajero,Rechazado
COM-065308,105814,PROD-025,2026-02-06,26000.0,Comision Administracion,Cobrado
COM-065309,102469,PROD-032,2026-06-05,33200.0,Comision Administracion,Cobrado
COM-065310,102275,PROD-016,2025-10-09,9700.0,Comision Transferencia,Cobrado
COM-065311,108311,PROD-022,2026-02-04,22300.0,Comision Administracion,Cobrado
COM-065312,108046,PROD-036,2025-12-19,2800.0,Comision Retiro Cajero,Cobrado
COM-065313,104668,PROD-039,2026-05-04,10400.0,Comision Manejo Cuenta,Cobrado
COM-065314,103221,PROD-007,2026-07-08,43400.0,Comision Administracion,Cobrado
COM-065315,102590,PROD-021,2026-01-20,7300.0,Comision Retiro Cajero,Cobrado
COM-065316,105366,PROD-046,2026-02-26,6600.0,Comision Retiro Cajero,Cobrado
COM-065317,100472,PROD-035,2025-12-27,2800.0,Comision Retiro Cajero,Cobrado
COM-065318,104933,PROD-002,2026-05-16,16700.0,Comision Administracion,Cobrado
COM-065319,107349,PROD-023,2025-10-05,19500.0,Comision Manejo Cuenta,Cobrado
COM-065320,107381,PROD-026,2026-06-03,2400.0,Comision Retiro Cajero,Cobrado
COM-065321,105089,PROD-005,2026-06-19,19700.0,Comision Manejo Cuenta,Cobrado
COM-065322,103724,PROD-038,2026-06-13,17200.0,Comision Manejo Cuenta,Cobrado
COM-065323,104369,PROD-026,2026-04-05,10600.0,Comision Transferencia,Cobrado
COM-065324,107891,PROD-030,2026-04-01,12800.0,Comision Manejo Cuenta,Cobrado
COM-065325,108660,PROD-045,2026-06-15,4600.0,Comision Transferencia,Cobrado
COM-065326,102773,PROD-002,2025-10-05,15500.0,Comision Manejo Cuenta,Cobrado
COM-065327,107914,PROD-020,2025-11-20,3000.0,Comision Retiro Cajero,Cobrado
COM-065328,103348,PROD-014,2026-08-21,1800.0,Comision Consulta Saldo,Cobrado
COM-065329,109773,PROD-050,2026-02-16,9700.0,Comision Transferencia,Cobrado
COM-065330,105848,PROD-002,2026-01-04,10500.0,Comision Transferencia,Rechazado
COM-065331,106587,PROD-043,2026-06-29,7700.0,Comision Retiro Cajero,Cobrado
COM-065332,109070,PROD-029,2026-02-11,6800.0,Comision Transferencia,Cobrado
COM-065333,102886,PROD-006,2025-11-17,19500.0,Comision Administracion,Cobrado
COM-065334,102245,PROD-012,2026-06-23,7600.0,Comision Transferencia,Cobrado
COM-065335,101101,PROD-018,2025-09-20,4800.0,Comision Retiro Cajero,Cobrado
COM-065336,103514,PROD-026,2026-04-06,7800.0,Comision Retiro Cajero,Cobrado
COM-065337,108430,PROD-024,2025-12-28,2900.0,Comision Retiro Cajero,Cobrado
COM-065338,105390,PROD-014,2026-04-05,16900.0,Comision Manejo Cuenta,Cobrado
COM-065339,105003,PROD-011,2026-06-20,18400.0,Comision Manejo Cuenta,Cobrado
COM-065340,101118,PROD-036,2026-06-05,20300.0,Comision Administracion,Cobrado
COM-065341,101156,PROD-046,2025-11-26,3500.0,Comision Retiro Cajero,Cobrado
COM-065342,107540,PROD-044,2025-10-31,41400.0,Comision Administracion,Cobrado
COM-065343,108596,PROD-042,2026-04-30,35600.0,Comision Administracion,Cobrado
COM-065344,109089,PROD-002,2026-01-17,10900.0,Comision Manejo Cuenta,Cobrado
COM-065345,109956,PROD-031,2026-07-01,9000.0,Comision Manejo Cuenta,Cobrado
COM-065346,108721,PROD-019,2025-12-30,33800.0,Comision Administracion,Cobrado
COM-065347,101045,PROD-013,2026-05-26,5700.0,Comision Retiro Cajero,Cobrado
COM-065348,101672,PROD-043,2026-03-23,9400.0,Comision Manejo Cuenta,Cobrado
COM-065349,102447,PROD-046,2026-08-11,35200.0,Comision Administracion,Cobrado
COM-065350,109069,PROD-031,2026-06-02,19500.0,Comision Administracion,Cobrado
COM-065351,108936,PROD-013,2026-06-29,1200.0,Comision Consulta Saldo,Cobrado
COM-065352,102683,PROD-006,2026-08-16,22000.0,Comision Administracion,Cobrado
COM-065353,100087,PROD-045,2026-08-13,2300.0,Comision Retiro Cajero,Cobrado
COM-065354,100440,PROD-049,2026-01-20,4000.0,Comision Retiro Cajero,Cobrado
COM-065355,109714,PROD-022,2026-06-03,40200.0,Comision Administracion,Pendiente
COM-065356,103677,PROD-048,2025-12-01,22800.0,Comision Administracion,Cobrado
COM-065357,107396,PROD-008,2025-11-04,4300.0,Comision Retiro Cajero,Cobrado
COM-065358,108208,PROD-018,2026-05-16,12800.0,Comision Manejo Cuenta,Rechazado
COM-065359,100564,PROD-003,2025-09-01,5200.0,Comision Transferencia,Cobrado
COM-065360,109699,PROD-043,2026-01-03,2300.0,Comision Retiro Cajero,Cobrado
COM-065361,109447,PROD-006,2026-03-18,6700.0,Comision Retiro Cajero,Cobrado
COM-065362,101943,PROD-024,2026-03-04,19900.0,Comision Manejo Cuenta,Cobrado
COM-065363,106513,PROD-025,2026-04-11,8900.0,Comision Transferencia,Cobrado
COM-065364,106465,PROD-004,2026-04-06,24300.0,Comision Administracion,Cobrado
COM-065365,105885,PROD-029,2025-09-14,8700.0,Comision Transferencia,Pendiente
COM-065366,101236,PROD-005,2025-11-21,22700.0,Comision Administracion,Cobrado
COM-065367,108442,PROD-049,2025-12-28,10400.0,Comision Transferencia,Pendiente
COM-065368,105811,PROD-001,2025-12-01,4400.0,Comision Transferencia,Cobrado
COM-065369,104375,PROD-040,2025-11-06,11000.0,Comision Transferencia,Pendiente
COM-065370,103965,PROD-049,2025-10-09,33400.0,Comision Administracion,Cobrado
COM-065371,104491,PROD-046,2026-08-04,23000.0,Comision Administracion,Cobrado
COM-065372,100890,PROD-004,2026-06-30,24100.0,Comision Administracion,Pendiente
COM-065373,109639,PROD-046,2026-08-30,4800.0,Comision Retiro Cajero,Pendiente
COM-065374,103364,PROD-043,2025-12-01,29000.0,Comision Administracion,Cobrado
COM-065375,101621,PROD-026,2026-08-08,18100.0,Comision Manejo Cuenta,Cobrado
COM-065376,100940,PROD-006,2026-05-06,4400.0,Comision Transferencia,Cobrado
COM-065377,102982,PROD-025,2026-04-04,6300.0,Comision Retiro Cajero,Cobrado
COM-065378,109777,PROD-019,2026-06-21,18000.0,Comision Administracion,Cobrado
COM-065379,109399,PROD-046,2026-06-04,41100.0,Comision Administracion,Cobrado
COM-065380,108200,PROD-046,2026-05-02,1900.0,Comision Consulta Saldo,Cobrado
COM-065381,100868,PROD-043,2026-02-17,20800.0,Comision Administracion,Cobrado
COM-065382,107497,PROD-050,2026-03-31,25100.0,Comision Administracion,Cobrado
COM-065383,101204,PROD-011,2026-06-12,4400.0,Comision Retiro Cajero,Cobrado
COM-065384,100929,PROD-036,2025-10-25,42000.0,Comision Administracion,Cobrado
COM-065385,109089,PROD-031,2026-02-16,1800.0,Comision Consulta Saldo,Cobrado
COM-065386,108245,PROD-034,2025-10-05,41000.0,Comision Administracion,Cobrado
COM-065387,106312,PROD-028,2025-11-14,10900.0,Comision Manejo Cuenta,Rechazado
COM-065388,102736,PROD-048,2026-04-08,5000.0,Comision Retiro Cajero,Pendiente
COM-065389,104125,PROD-037,2026-08-04,6300.0,Comision Transferencia,Cobrado
COM-065390,100522,PROD-032,2026-06-03,17200.0,Comision Manejo Cuenta,Pendiente
COM-065391,104597,PROD-018,2025-09-23,11000.0,Comision Manejo Cuenta,Cobrado
COM-065392,105242,PROD-043,2025-12-06,15000.0,Comision Manejo Cuenta,Cobrado
COM-065393,108487,PROD-036,2026-05-14,9900.0,Comision Manejo Cuenta,Cobrado
COM-065394,107452,PROD-011,2026-05-26,11200.0,Comision Manejo Cuenta,Cobrado
COM-065395,107557,PROD-011,2026-05-03,6600.0,Comision Transferencia,Cobrado
COM-065396,106687,PROD-048,2025-11-01,25800.0,Comision Administracion,Cobrado
COM-065397,106736,PROD-044,2025-11-28,7800.0,Comision Retiro Cajero,Cobrado
COM-065398,109992,PROD-017,2025-10-04,20000.0,Comision Manejo Cuenta,Cobrado
COM-065399,106930,PROD-043,2026-08-05,4500.0,Comision Retiro Cajero,Cobrado
COM-065400,101323,PROD-003,2026-04-03,17500.0,Comision Administracion,Rechazado
COM-065401,100458,PROD-017,2026-01-16,2200.0,Comision Consulta Saldo,Cobrado
COM-065402,106705,PROD-007,2026-03-14,13900.0,Comision Manejo Cuenta,Cobrado
COM-065403,101324,PROD-001,2025-09-01,16600.0,Comision Manejo Cuenta,Cobrado
COM-065404,109547,PROD-034,2026-01-01,6400.0,Comision Retiro Cajero,Cobrado
COM-065405,109599,PROD-013,2026-08-14,8300.0,Comision Manejo Cuenta,Pendiente
COM-065406,108039,PROD-046,2026-08-25,9300.0,Comision Manejo Cuenta,Rechazado
COM-065407,102532,PROD-038,2025-11-01,4800.0,Comision Retiro Cajero,Cobrado
COM-065408,102732,PROD-007,2026-07-03,7500.0,Comision Retiro Cajero,Cobrado
COM-065409,105174,PROD-046,2026-03-04,9100.0,Comision Transferencia,Cobrado
COM-065410,103426,PROD-042,2025-12-13,2400.0,Comision Consulta Saldo,Cobrado
COM-065411,107509,PROD-014,2026-04-05,18600.0,Comision Manejo Cuenta,Cobrado
COM-065412,108461,PROD-045,2026-08-10,28900.0,Comision Administracion,Rechazado
COM-065413,106292,PROD-037,2026-01-17,13800.0,Comision Manejo Cuenta,Cobrado
COM-065414,108596,PROD-021,2026-08-10,16400.0,Comision Manejo Cuenta,Cobrado
COM-065415,106092,PROD-041,2026-05-01,12200.0,Comision Manejo Cuenta,Cobrado
COM-065416,109819,PROD-047,2026-03-09,7400.0,Comision Retiro Cajero,Cobrado
COM-065417,103384,PROD-029,2026-07-01,44000.0,Comision Administracion,Cobrado
COM-065418,104271,PROD-005,2026-04-01,45000.0,Comision Administracion,Cobrado
COM-065419,100384,PROD-006,2025-10-19,26100.0,Comision Administracion,Cobrado
COM-065420,101363,PROD-044,2026-05-05,4600.0,Comision Retiro Cajero,Cobrado
COM-065421,100818,PROD-026,2026-07-02,16900.0,Comision Administracion,Cobrado
COM-065422,103904,PROD-034,2026-03-05,7900.0,Comision Transferencia,Cobrado
COM-065423,103448,PROD-008,2026-06-05,3400.0,Comision Transferencia,Cobrado
COM-065424,104209,PROD-018,2026-02-22,35100.0,Comision Administracion,Cobrado
COM-065425,104983,PROD-038,2026-05-11,6200.0,Comision Retiro Cajero,Cobrado
COM-065426,100071,PROD-039,2026-04-28,5400.0,Comision Retiro Cajero,Cobrado
COM-065427,104997,PROD-043,2026-01-22,5000.0,Comision Transferencia,Cobrado
COM-065428,108284,PROD-035,2026-07-23,3200.0,Comision Retiro Cajero,Pendiente
COM-065429,100127,PROD-039,2025-11-18,8700.0,Comision Manejo Cuenta,Cobrado
COM-065430,106934,PROD-012,2025-10-02,2200.0,Comision Consulta Saldo,Cobrado
COM-065431,108961,PROD-021,2025-11-25,7500.0,Comision Transferencia,Cobrado
COM-065432,100632,PROD-027,2026-07-04,1100.0,Comision Consulta Saldo,Cobrado
COM-065433,103193,PROD-030,2025-10-19,10400.0,Comision Manejo Cuenta,Rechazado
COM-065434,100971,PROD-017,2026-07-03,30900.0,Comision Administracion,Cobrado
COM-065435,102494,PROD-012,2026-01-15,1100.0,Comision Consulta Saldo,Cobrado
COM-065436,102110,PROD-041,2026-07-03,4200.0,Comision Transferencia,Cobrado
COM-065437,105035,PROD-037,2026-08-21,21600.0,Comision Administracion,Cobrado
COM-065438,104270,PROD-042,2026-08-05,28100.0,Comision Administracion,Cobrado
COM-065439,103175,PROD-004,2026-04-04,8000.0,Comision Transferencia,Cobrado
COM-065440,101992,PROD-031,2025-12-25,1500.0,Comision Consulta Saldo,Cobrado
COM-065441,100313,PROD-001,2026-03-20,500.0,Comision Consulta Saldo,Cobrado
COM-065442,100475,PROD-033,2026-03-23,18100.0,Comision Manejo Cuenta,Cobrado
COM-065443,108739,PROD-009,2026-08-23,12200.0,Comision Manejo Cuenta,Cobrado
COM-065444,106665,PROD-016,2026-02-18,6100.0,Comision Transferencia,Cobrado
COM-065445,101717,PROD-019,2026-03-17,6900.0,Comision Retiro Cajero,Pendiente
COM-065446,101410,PROD-008,2026-06-04,39300.0,Comision Administracion,Cobrado
COM-065447,108993,PROD-043,2026-06-18,2000.0,Comision Consulta Saldo,Pendiente
COM-065448,106985,PROD-016,2025-10-22,35800.0,Comision Administracion,Cobrado
COM-065449,104078,PROD-006,2026-07-07,6600.0,Comision Retiro Cajero,Cobrado
COM-065450,109373,PROD-039,2026-04-22,7600.0,Comision Transferencia,Cobrado
COM-065451,101689,PROD-034,2026-06-06,1000.0,Comision Consulta Saldo,Pendiente
COM-065452,108832,PROD-036,2026-08-05,40300.0,Comision Administracion,Cobrado
COM-065453,101483,PROD-035,2025-11-19,5400.0,Comision Transferencia,Cobrado
COM-065454,102914,PROD-018,2026-04-03,8300.0,Comision Manejo Cuenta,Cobrado
COM-065455,100679,PROD-045,2026-07-02,7700.0,Comision Retiro Cajero,Cobrado
COM-065456,102278,PROD-037,2025-11-14,44900.0,Comision Administracion,Cobrado
COM-065457,103114,PROD-006,2026-07-05,9000.0,Comision Transferencia,Cobrado
COM-065458,107694,PROD-009,2026-07-02,15700.0,Comision Manejo Cuenta,Cobrado
COM-065459,105717,PROD-026,2025-10-11,5300.0,Comision Retiro Cajero,Pendiente
COM-065460,106367,PROD-022,2025-10-07,7400.0,Comision Retiro Cajero,Cobrado
COM-065461,109907,PROD-007,2026-07-09,10200.0,Comision Manejo Cuenta,Cobrado
COM-065462,105396,PROD-008,2026-03-04,2400.0,Comision Retiro Cajero,Cobrado
COM-065463,103358,PROD-032,2025-10-12,9500.0,Comision Manejo Cuenta,Cobrado
COM-065464,107349,PROD-032,2026-04-02,15700.0,Comision Manejo Cuenta,Cobrado
COM-065465,107833,PROD-044,2026-07-03,2700.0,Comision Retiro Cajero,Cobrado
COM-065466,106940,PROD-048,2025-10-16,6800.0,Comision Retiro Cajero,Cobrado
COM-065467,109406,PROD-027,2026-07-18,43600.0,Comision Administracion,Cobrado
COM-065468,104415,PROD-009,2025-10-04,4700.0,Comision Transferencia,Cobrado
COM-065469,107655,PROD-001,2026-01-02,1900.0,Comision Consulta Saldo,Cobrado
COM-065470,100607,PROD-011,2026-01-04,7400.0,Comision Retiro Cajero,Rechazado
COM-065471,104189,PROD-036,2026-02-26,36500.0,Comision Administracion,Cobrado
COM-065472,100721,PROD-027,2026-07-24,9100.0,Comision Transferencia,Rechazado
COM-065473,106140,PROD-046,2026-03-01,11900.0,Comision Transferencia,Cobrado
COM-065474,106532,PROD-028,2026-05-05,1800.0,Comision Consulta Saldo,Cobrado
COM-065475,104027,PROD-006,2025-12-02,8500.0,Comision Manejo Cuenta,Cobrado
COM-065476,102741,PROD-006,2025-10-04,19200.0,Comision Manejo Cuenta,Pendiente
COM-065477,106747,PROD-011,2026-08-28,15400.0,Comision Manejo Cuenta,Rechazado
COM-065478,103474,PROD-027,2025-09-03,16700.0,Comision Manejo Cuenta,Cobrado
COM-065479,108389,PROD-013,2026-07-03,17800.0,Comision Manejo Cuenta,Cobrado
COM-065480,108198,PROD-010,2026-05-02,17400.0,Comision Manejo Cuenta,Cobrado
COM-065481,109097,PROD-041,2026-02-15,6900.0,Comision Retiro Cajero,Cobrado
COM-065482,104556,PROD-039,2026-07-24,1200.0,Comision Consulta Saldo,Cobrado
COM-065483,109464,PROD-049,2025-11-01,11200.0,Comision Transferencia,Pendiente
COM-065484,103626,PROD-041,2026-05-04,15700.0,Comision Manejo Cuenta,Cobrado
COM-065485,106603,PROD-044,2026-07-01,6200.0,Comision Transferencia,Cobrado
COM-065486,106356,PROD-016,2026-02-15,5900.0,Comision Retiro Cajero,Cobrado
COM-065487,100012,PROD-028,2026-06-02,17800.0,Comision Manejo Cuenta,Cobrado
COM-065488,109601,PROD-025,2026-06-17,34400.0,Comision Administracion,Cobrado
COM-065489,103947,PROD-047,2026-08-25,7400.0,Comision Transferencia,Cobrado
COM-065490,102346,PROD-010,2026-05-01,12600.0,Comision Manejo Cuenta,Cobrado
COM-065491,108285,PROD-039,2025-10-03,1500.0,Comision Consulta Saldo,Cobrado
COM-065492,102888,PROD-041,2026-04-03,44200.0,Comision Administracion,Cobrado
COM-065493,109779,PROD-009,2025-12-07,8400.0,Comision Manejo Cuenta,Cobrado
COM-065494,101339,PROD-037,2026-07-17,33700.0,Comision Administracion,Cobrado
COM-065495,102128,PROD-012,2026-03-17,9500.0,Comision Manejo Cuenta,Pendiente
COM-065496,104985,PROD-043,2026-04-01,18300.0,Comision Manejo Cuenta,Cobrado
COM-065497,105709,PROD-012,2026-08-03,2100.0,Comision Consulta Saldo,Cobrado
COM-065498,101729,PROD-025,2026-07-03,17300.0,Comision Manejo Cuenta,Cobrado
COM-065499,109418,PROD-048,2026-05-01,3500.0,Comision Retiro Cajero,Cobrado
COM-065500,104510,PROD-005,2026-08-09,43300.0,Comision Administracion,Cobrado
COM-065501,104443,PROD-015,2026-04-02,11000.0,Comision Manejo Cuenta,Pendiente
COM-065502,108504,PROD-028,2026-02-17,11100.0,Comision Transferencia,Cobrado
COM-065503,103002,PROD-044,2025-10-29,600.0,Comision Consulta Saldo,Cobrado
COM-065504,103086,PROD-027,2026-03-19,6000.0,Comision Transferencia,Rechazado
COM-065505,104729,PROD-018,2026-01-22,20500.0,Comision Administracion,Rechazado
COM-065506,108756,PROD-032,2025-12-30,11100.0,Comision Transferencia,Cobrado
COM-065507,102271,PROD-036,2026-02-22,8800.0,Comision Transferencia,Rechazado
COM-065508,102174,PROD-013,2026-02-23,27400.0,Comision Administracion,Cobrado
COM-065509,109511,PROD-039,2026-06-07,6400.0,Comision Transferencia,Cobrado
COM-065510,107198,PROD-015,2026-06-21,19000.0,Comision Manejo Cuenta,Cobrado
COM-065511,100881,PROD-039,2025-10-03,13600.0,Comision Manejo Cuenta,Cobrado
COM-065512,108025,PROD-029,2026-06-05,18500.0,Comision Administracion,Pendiente
COM-065513,109418,PROD-038,2025-11-01,6800.0,Comision Retiro Cajero,Cobrado
COM-065514,104541,PROD-007,2025-10-25,15400.0,Comision Administracion,Cobrado
COM-065515,103976,PROD-009,2025-11-02,5100.0,Comision Transferencia,Cobrado
COM-065516,105165,PROD-003,2026-04-27,5000.0,Comision Retiro Cajero,Cobrado
COM-065517,100106,PROD-025,2025-12-04,2700.0,Comision Retiro Cajero,Cobrado
COM-065518,106751,PROD-042,2026-07-18,11700.0,Comision Manejo Cuenta,Cobrado
COM-065519,108499,PROD-045,2025-12-19,11300.0,Comision Manejo Cuenta,Cobrado
COM-065520,101455,PROD-023,2026-05-01,21600.0,Comision Administracion,Cobrado
COM-065521,106003,PROD-017,2025-12-02,10700.0,Comision Transferencia,Cobrado
COM-065522,101818,PROD-047,2026-06-12,2900.0,Comision Retiro Cajero,Cobrado
COM-065523,105361,PROD-031,2026-03-02,37100.0,Comision Administracion,Rechazado
COM-065524,106152,PROD-007,2026-03-17,43600.0,Comision Administracion,Cobrado
COM-065525,101815,PROD-007,2025-10-27,27600.0,Comision Administracion,Cobrado
COM-065526,109738,PROD-013,2026-04-25,12000.0,Comision Transferencia,Cobrado
COM-065527,104421,PROD-006,2025-09-09,15800.0,Comision Administracion,Cobrado
COM-065528,102374,PROD-018,2026-07-13,43000.0,Comision Administracion,Cobrado
COM-065529,100649,PROD-029,2026-03-28,6000.0,Comision Retiro Cajero,Cobrado
COM-065530,108794,PROD-042,2026-01-02,2700.0,Comision Retiro Cajero,Pendiente
COM-065531,100921,PROD-030,2026-07-03,2800.0,Comision Retiro Cajero,Cobrado
COM-065532,100623,PROD-017,2025-11-02,19400.0,Comision Administracion,Cobrado
COM-065533,102721,PROD-049,2025-11-03,36700.0,Comision Administracion,Cobrado
COM-065534,103897,PROD-040,2026-04-04,4200.0,Comision Retiro Cajero,Cobrado
COM-065535,107631,PROD-016,2026-05-04,3700.0,Comision Retiro Cajero,Cobrado
COM-065536,101991,PROD-035,2026-08-24,6300.0,Comision Retiro Cajero,Cobrado
COM-065537,108848,PROD-009,2026-05-01,1200.0,Comision Consulta Saldo,Cobrado
COM-065538,107163,PROD-004,2026-05-03,10700.0,Comision Transferencia,Cobrado
COM-065539,109137,PROD-023,2026-07-17,7700.0,Comision Retiro Cajero,Cobrado
COM-065540,101165,PROD-017,2025-12-21,23000.0,Comision Administracion,Cobrado
COM-065541,108617,PROD-009,2026-01-08,11000.0,Comision Transferencia,Cobrado
COM-065542,102358,PROD-008,2025-10-17,5700.0,Comision Retiro Cajero,Cobrado
COM-065543,101899,PROD-004,2025-11-05,32600.0,Comision Administracion,Pendiente
COM-065544,103339,PROD-018,2026-07-09,2800.0,Comision Retiro Cajero,Cobrado
COM-065545,106187,PROD-031,2026-04-02,10300.0,Comision Manejo Cuenta,Cobrado
COM-065546,108657,PROD-022,2026-08-06,11000.0,Comision Manejo Cuenta,Cobrado
COM-065547,108240,PROD-042,2026-04-23,17500.0,Comision Administracion,Cobrado
COM-065548,103835,PROD-046,2025-09-03,4700.0,Comision Transferencia,Cobrado
COM-065549,104765,PROD-008,2026-05-16,14100.0,Comision Manejo Cuenta,Cobrado
COM-065550,109972,PROD-042,2026-05-26,35000.0,Comision Administracion,Cobrado
COM-065551,101045,PROD-016,2026-03-03,4500.0,Comision Retiro Cajero,Cobrado
COM-065552,107167,PROD-001,2026-06-04,6700.0,Comision Retiro Cajero,Cobrado
COM-065553,105031,PROD-028,2026-05-01,5700.0,Comision Retiro Cajero,Cobrado
COM-065554,108045,PROD-041,2026-01-04,18400.0,Comision Manejo Cuenta,Cobrado
COM-065555,104073,PROD-036,2026-04-03,15300.0,Comision Manejo Cuenta,Pendiente
COM-065556,108255,PROD-047,2026-08-05,3700.0,Comision Transferencia,Cobrado
COM-065557,103420,PROD-023,2025-11-09,2100.0,Comision Consulta Saldo,Cobrado
COM-065558,107783,PROD-022,2026-04-02,3400.0,Comision Retiro Cajero,Cobrado
COM-065559,107123,PROD-047,2026-02-01,28300.0,Comision Administracion,Cobrado
COM-065560,109350,PROD-027,2026-04-16,11900.0,Comision Manejo Cuenta,Cobrado
COM-065561,107942,PROD-029,2026-03-11,1000.0,Comision Consulta Saldo,Cobrado
COM-065562,100940,PROD-024,2026-02-01,9700.0,Comision Transferencia,Cobrado
COM-065563,101837,PROD-047,2025-10-29,1100.0,Comision Consulta Saldo,Cobrado
COM-065564,109958,PROD-006,2026-01-13,14200.0,Comision Manejo Cuenta,Cobrado
COM-065565,105043,PROD-042,2025-11-22,4000.0,Comision Retiro Cajero,Cobrado
COM-065566,106161,PROD-030,2025-10-02,18900.0,Comision Manejo Cuenta,Cobrado
COM-065567,107209,PROD-013,2025-11-06,7800.0,Comision Retiro Cajero,Cobrado
COM-065568,104017,PROD-031,2025-11-09,5800.0,Comision Transferencia,Cobrado
COM-065569,100898,PROD-044,2026-02-01,17700.0,Comision Manejo Cuenta,Cobrado
COM-065570,100493,PROD-027,2025-10-01,3600.0,Comision Retiro Cajero,Cobrado
COM-065571,109810,PROD-016,2026-04-04,39900.0,Comision Administracion,Cobrado
COM-065572,109289,PROD-024,2026-07-10,1800.0,Comision Consulta Saldo,Cobrado
COM-065573,103563,PROD-001,2026-05-20,1800.0,Comision Consulta Saldo,Cobrado
COM-065574,104742,PROD-018,2026-08-05,10700.0,Comision Manejo Cuenta,Cobrado
COM-065575,100483,PROD-034,2026-08-26,15500.0,Comision Manejo Cuenta,Pendiente
COM-065576,103993,PROD-046,2026-03-25,5700.0,Comision Retiro Cajero,Pendiente
COM-065577,108810,PROD-033,2025-10-02,18200.0,Comision Manejo Cuenta,Cobrado
COM-065578,102605,PROD-037,2026-02-03,12200.0,Comision Manejo Cuenta,Cobrado
COM-065579,102322,PROD-048,2026-03-27,2700.0,Comision Retiro Cajero,Pendiente
COM-065580,102751,PROD-014,2026-04-06,17800.0,Comision Manejo Cuenta,Cobrado
COM-065581,104789,PROD-012,2025-11-09,30400.0,Comision Administracion,Cobrado
COM-065582,103078,PROD-032,2026-03-05,8600.0,Comision Transferencia,Cobrado
COM-065583,105362,PROD-028,2026-03-14,800.0,Comision Consulta Saldo,Cobrado
COM-065584,104620,PROD-029,2026-02-05,15600.0,Comision Administracion,Cobrado
COM-065585,105941,PROD-047,2026-03-08,4900.0,Comision Transferencia,Cobrado
COM-065586,102166,PROD-032,2026-05-02,26700.0,Comision Administracion,Cobrado
COM-065587,108607,PROD-009,2026-08-20,11900.0,Comision Manejo Cuenta,Cobrado
COM-065588,106453,PROD-007,2026-08-29,4400.0,Comision Retiro Cajero,Cobrado
COM-065589,100830,PROD-044,2026-04-07,20900.0,Comision Administracion,Cobrado
COM-065590,107085,PROD-034,2026-07-13,42600.0,Comision Administracion,Cobrado
COM-065591,108697,PROD-020,2026-08-05,15100.0,Comision Manejo Cuenta,Cobrado
COM-065592,104888,PROD-032,2025-11-02,8000.0,Comision Transferencia,Cobrado
COM-065593,108705,PROD-021,2026-07-09,18200.0,Comision Manejo Cuenta,Cobrado
COM-065594,101226,PROD-037,2026-06-11,10700.0,Comision Transferencia,Cobrado
COM-065595,104637,PROD-042,2025-10-23,11800.0,Comision Transferencia,Cobrado
COM-065596,100359,PROD-014,2026-08-04,3200.0,Comision Retiro Cajero,Cobrado
COM-065597,101743,PROD-029,2026-04-01,3800.0,Comision Retiro Cajero,Cobrado
COM-065598,103224,PROD-005,2026-01-03,4100.0,Comision Transferencia,Cobrado
COM-065599,104591,PROD-010,2026-08-04,12400.0,Comision Manejo Cuenta,Cobrado
COM-065600,105970,PROD-029,2026-08-04,500.0,Comision Consulta Saldo,Cobrado
COM-065601,100485,PROD-019,2025-12-04,41300.0,Comision Administracion,Cobrado
COM-065602,100775,PROD-026,2026-05-06,5000.0,Comision Retiro Cajero,Cobrado
COM-065603,109926,PROD-042,2025-11-14,14000.0,Comision Manejo Cuenta,Cobrado
COM-065604,106899,PROD-039,2025-12-04,12100.0,Comision Manejo Cuenta,Cobrado
COM-065605,109637,PROD-028,2026-02-19,5000.0,Comision Retiro Cajero,Cobrado
COM-065606,107724,PROD-005,2026-03-24,11400.0,Comision Manejo Cuenta,Cobrado
COM-065607,102690,PROD-011,2026-05-10,8700.0,Comision Manejo Cuenta,Cobrado
COM-065608,103078,PROD-020,2025-11-09,3100.0,Comision Retiro Cajero,Cobrado
